FAEPRAA2165_RS14725	iECED1_1282.ECED1_3798            	28.6	105 	72 	2 	1  	102 	1   	105 	3.3e-07 	53.5
FAEPRAA2165_RS14725	iECUMN_1333.ECUMN_3618            	27.6	105 	73 	2 	1  	102 	1   	105 	4.4e-07 	53.1
FAEPRAA2165_RS14725	iECO111_1330.ECO111_3958          	28.6	105 	72 	2 	1  	102 	1   	105 	7.5e-07 	52.4
FAEPRAA2165_RS14725	iECO26_1355.ECO26_4239            	28.6	105 	72 	2 	1  	102 	1   	105 	7.5e-07 	52.4
FAEPRAA2165_RS14725	iECD_1391.ECD_03001               	27.6	105 	73 	2 	1  	102 	1   	105 	1.3e-06 	51.6
FAEPRAA2165_RS14725	iECNA114_1301.ECNA114_3218        	27.6	105 	73 	2 	1  	102 	1   	105 	1.3e-06 	51.6
FAEPRAA2165_RS14725	iECS88_1305.ECS88_3522            	27.6	105 	73 	2 	1  	102 	1   	105 	1.3e-06 	51.6
FAEPRAA2165_RS14725	iECABU_c1320.ECABU_c35490         	27.6	105 	73 	2 	1  	102 	1   	105 	1.3e-06 	51.6
FAEPRAA2165_RS14725	iECO111_1330.ECO103_3881          	27.6	105 	73 	2 	1  	102 	1   	105 	1.3e-06 	51.6
FAEPRAA2165_RS14725	iECIAI1_1343.ECIAI1_3284          	27.6	105 	73 	2 	1  	102 	1   	105 	1.3e-06 	51.6
FAEPRAA2165_RS14725	iZ_1308.Z4488                     	27.6	105 	73 	2 	1  	102 	1   	105 	1.3e-06 	51.6
FAEPRAA2165_RS14725	iWFL_1372.ECW_m3404               	27.6	105 	73 	2 	1  	102 	1   	105 	1.3e-06 	51.6
FAEPRAA2165_RS14725	iECBD_1354.ECBD_0606              	27.6	105 	73 	2 	1  	102 	1   	105 	1.3e-06 	51.6
FAEPRAA2165_RS14725	iEcolC_1368.EcolC_0564            	27.6	105 	73 	2 	1  	102 	1   	105 	1.3e-06 	51.6
FAEPRAA2165_RS14725	iECO103_1326.ECO103_3881          	27.6	105 	73 	2 	1  	102 	1   	105 	1.3e-06 	51.6
