RIL182_RS00045	iECP_1309.ECP_0900                	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iECABU_c1320.ECABU_c09270         	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iECDH1ME8569_1439.ECDH1ME8569_0837	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iNRG857_1313.NRG857_04040         	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iECOK1_1307.ECOK1_0910            	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iECDH10B_1368.ECDH10B_0956        	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iLF82_1304.LF82_0402              	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iY75_1357.Y75_RS04610             	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iECSF_1327.ECSF_0810              	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iEcDH1_1363.EcDH1_2757            	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iECS88_1305.ECS88_0915            	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iECNA114_1301.ECNA114_0836        	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	ic_1306.c1023                     	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iE2348C_1286.E2348C_0882          	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iJO1366.b0886                     	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iAF1260.b0886                     	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iBWG_1329.BWG_0738                	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iAPECO1_1312.APECO1_1203          	32.6	181 	116	4 	337	512 	357 	536 	3.9e-22 	105.1
RIL182_RS00045	iEcSMS35_1347.EcSMS35_2235        	32.6	181 	116	4 	337	512 	357 	536 	6.6e-22 	104.4
RIL182_RS00045	iECB_1328.ECB_00890               	32.6	181 	116	4 	337	512 	357 	536 	6.6e-22 	104.4
RIL182_RS00045	iEcHS_1320.EcHS_A0990             	33.1	181 	115	4 	337	512 	357 	536 	6.6e-22 	104.4
RIL182_RS00045	iB21_1397.B21_00897               	32.6	181 	116	4 	337	512 	357 	536 	6.6e-22 	104.4
RIL182_RS00045	iEcE24377_1341.EcE24377A_0959     	32.6	181 	116	4 	337	512 	357 	536 	6.6e-22 	104.4
RIL182_RS00045	iECD_1391.ECD_00890               	32.6	181 	116	4 	337	512 	357 	536 	6.6e-22 	104.4
RIL182_RS00045	iEcolC_1368.EcolC_2710            	32.6	181 	116	4 	337	512 	357 	536 	6.6e-22 	104.4
RIL182_RS00045	iECBD_1354.ECBD_2709              	32.6	181 	116	4 	337	512 	357 	536 	6.6e-22 	104.4
RIL182_RS00045	iSSON_1240.SSON_0887              	32.6	181 	116	4 	337	512 	357 	536 	6.6e-22 	104.4
RIL182_RS00045	iSFV_1184.SFV_0877                	32.6	181 	116	4 	337	512 	357 	536 	8.6e-22 	104.0
RIL182_RS00045	iUMNK88_1353.UMNK88_982           	32.6	181 	116	4 	337	512 	357 	536 	8.6e-22 	104.0
RIL182_RS00045	iS_1188.S0886                     	32.6	181 	116	4 	337	512 	357 	536 	8.6e-22 	104.0
RIL182_RS00045	iSF_1195.SF0845                   	32.6	181 	116	4 	337	512 	357 	536 	8.6e-22 	104.0
RIL182_RS00045	iEC042_1314.EC042_0978            	32.6	181 	116	4 	337	512 	357 	536 	8.6e-22 	104.0
RIL182_RS00045	iETEC_1333.ETEC_0954              	32.6	181 	116	4 	337	512 	357 	536 	8.6e-22 	104.0
RIL182_RS00045	iECUMN_1333.ECUMN_1081            	32.6	181 	116	4 	337	512 	357 	536 	8.6e-22 	104.0
RIL182_RS00045	iSDY_1059.SDY_2375                	32.6	181 	116	4 	337	512 	357 	536 	8.6e-22 	104.0
RIL182_RS00045	iECIAI39_1322.ECIAI39_2264        	32.6	181 	116	4 	337	512 	357 	536 	8.6e-22 	104.0
RIL182_RS00045	iSFxv_1172.SFxv_0915              	32.6	181 	116	4 	337	512 	357 	536 	8.6e-22 	104.0
RIL182_RS00045	iECW_1372.ECW_m0996               	32.6	181 	116	5 	337	512 	357 	536 	1.5e-21 	103.2
RIL182_RS00045	iECO111_1330.ECO111_0954          	32.6	181 	116	5 	337	512 	357 	536 	1.5e-21 	103.2
RIL182_RS00045	iECO26_1355.ECO26_1012            	32.6	181 	116	5 	337	512 	357 	536 	1.5e-21 	103.2
RIL182_RS00045	iEKO11_1354.EKO11_2951            	32.6	181 	116	5 	337	512 	357 	536 	1.5e-21 	103.2
RIL182_RS00045	iEC55989_1330.EC55989_0931        	32.6	181 	116	5 	337	512 	357 	536 	1.5e-21 	103.2
